observed_at,source_domain,source_url,target_url,anchor,rel_attribute,link_status,first_seen,last_seen,provider,provider_metric_name,provider_metric_value,target_country,relevance,opportunity,evidence,resolved_target_url,resolved_http_status,rel_attributes_raw
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/male-hormone-test,https://www.myglobalhealth.online/product-page/male-hormone-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/male-hormone-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/vitamin-d-blood-test,https://www.myglobalhealth.online/product-page/vitamin-d-blood-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-d-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/pricing-plans/checkout-1?planId=f783e348-d4b0-40c4-945c-8674c8cf5b2c&checkoutFlowId=e76e1e71-0806-4d08-acf2-94d03068de47,https://www.myglobalhealth.online/pricing-plans/checkout-1?planId=f783e348-d4b0-40c4-945c-8674c8cf5b2c&checkoutFlowId=e76e1e71-0806-4d08-acf2-94d03068de47,,dofollow,live,2026-06-17,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/pricing?planId=f783e348-d4b0-40c4-945c-8674c8cf5b2c&checkoutFlowId=e76e1e71-0806-4d08-acf2-94d03068de47,200,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/pricing-plans/checkout-1?planId=438253f2-9f0c-46cb-931c-e9d8f4222b8a&checkoutFlowId=573165e6-19de-4b65-8069-590e3cdc4f09,https://www.myglobalhealth.online/pricing-plans/checkout-1?planId=438253f2-9f0c-46cb-931c-e9d8f4222b8a&checkoutFlowId=573165e6-19de-4b65-8069-590e3cdc4f09,,dofollow,live,2026-06-17,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/pricing?planId=438253f2-9f0c-46cb-931c-e9d8f4222b8a&checkoutFlowId=573165e6-19de-4b65-8069-590e3cdc4f09,200,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/pricing-plans/checkout-1?planId=2e379317-4191-4cb5-a957-3009c1b1bcc4&checkoutFlowId=60680f6b-c925-4c88-b299-c4c15c9c8e55,https://www.myglobalhealth.online/pricing-plans/checkout-1?planId=2e379317-4191-4cb5-a957-3009c1b1bcc4&checkoutFlowId=60680f6b-c925-4c88-b299-c4c15c9c8e55,,dofollow,live,2026-06-17,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/pricing?planId=2e379317-4191-4cb5-a957-3009c1b1bcc4&checkoutFlowId=60680f6b-c925-4c88-b299-c4c15c9c8e55,200,
2026-09-15,www.coombecommunitypharmacy.ie,https://www.coombecommunitypharmacy.ie/,https://www.myglobalhealth.online/services-1-4,Global Health,dofollow,live,2026-05-13,,DataForSEO via OpenSEO,domain_rank|spam_score,18|10,ireland,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en,200,noreferrer|noopener
2026-09-15,mudr.cz,https://mudr.cz/poskytovatel/245746,http://www.myglobalhealth.online/,www.myglobalhealth.online,dofollow,live,2026-08-20,,DataForSEO via OpenSEO,domain_rank|spam_score,18|0,,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,ryzonlabs.com,https://ryzonlabs.com/work,https://www.myglobalhealth.online/,"01LiveHealthTech · Platform01 / 16Global HealthOnline Clinic PlatformA multi-country online healthcare platform for consultations, specialists, prescriptions, and home delivery, built to support digital patient journeys across European markets.HealthTechMulti-CountryOnline ConsultationsPatient JourneyVisit Project",dofollow,live,2026-08-28,,DataForSEO via OpenSEO,domain_rank|spam_score,18|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener|noreferrer
2026-09-15,ryzonlabs.com,https://ryzonlabs.com/,https://www.myglobalhealth.online/,Live Project,dofollow,live,2026-08-28,,DataForSEO via OpenSEO,domain_rank|spam_score,18|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener|noreferrer
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/booking-calendar/ie-paediatric-primary-care-cons?utm_medium=page_links,https://www.myglobalhealth.online/booking-calendar/ie-paediatric-primary-care-cons?utm_medium=page_links,,dofollow,live,2026-06-05,,DataForSEO via OpenSEO,domain_rank|spam_score,18|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/paediatric-consultation?utm_medium=page_links,200,
2026-09-15,www.musweb.org,https://www.musweb.org/page-73b3d76d09f8ab189fec1c85908e1735.html,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-02-14,,DataForSEO via OpenSEO,domain_rank|spam_score,17|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,www.wallpapers.pro,https://www.wallpapers.pro/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-04-30,,DataForSEO via OpenSEO,domain_rank|spam_score,14|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,mudr.cz,https://mudr.cz/hledat?q=Oslavany,http://www.myglobalhealth.online/,www.myglobalhealth.online,dofollow,live,2026-08-21,,DataForSEO via OpenSEO,domain_rank|spam_score,13|0,,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,www.simplewebdirectory.com,https://www.simplewebdirectory.com/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-01-17,,DataForSEO via OpenSEO,domain_rank|spam_score,13|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,robuta.com,https://robuta.com/?q=consultation+online,https://www.myglobalhealth.online/es/ireland/diabetes-consultation,Diabetes Consultation Online Ireland | Global Health,dofollow,broken,2026-06-30,,DataForSEO via OpenSEO,domain_rank|spam_score,12|15,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/gp-consultation-online,200,
2026-09-15,robuta.com,https://robuta.com/?q=consultation+online,https://www.myglobalhealth.online/cs/spain-specialist-consultations/consulta-ortop%C3%A9dica,Orthopedic Consultation Online Spain | Global Health,dofollow,broken,2026-06-30,,DataForSEO via OpenSEO,domain_rank|spam_score,12|15,spain,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/spain/es/see-a-specialist,200,
2026-09-15,www.read.org.in,https://www.read.org.in/page-73b3d76d09f8ab189fec1c85908e1735.html,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-06-24,,DataForSEO via OpenSEO,domain_rank|spam_score,12|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,australianwebdirectory.pro,https://australianwebdirectory.pro/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2025-08-03,,DataForSEO via OpenSEO,domain_rank|spam_score,12|70,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,read.org.in,https://read.org.in/page-73b3d76d09f8ab189fec1c85908e1735.html,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-05-03,,DataForSEO via OpenSEO,domain_rank|spam_score,11|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,plumeriamarketing.com,https://plumeriamarketing.com/all/885/27.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-07-07,,DataForSEO via OpenSEO,domain_rank|spam_score,9|70,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,ggmap.us.com,https://ggmap.us.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-01,,DataForSEO via OpenSEO,domain_rank|spam_score,8|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,alljobs.info,https://alljobs.info/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-01-26,,DataForSEO via OpenSEO,domain_rank|spam_score,8|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,ready.pro,https://ready.pro/stats/98353,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-02-03,,DataForSEO via OpenSEO,domain_rank|spam_score,5|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,uncledspizza.com,https://uncledspizza.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-29,,DataForSEO via OpenSEO,domain_rank|spam_score,3|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,homesforsaleoldgreenwichct.com,https://homesforsaleoldgreenwichct.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-13,,DataForSEO via OpenSEO,domain_rank|spam_score,3|70,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/nutrition-and-lifestyle-home-dna-test,https://www.myglobalhealth.online/product-page/nutrition-and-lifestyle-home-dna-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,1|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/nutrition-lifestyle-dna-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/coeliac-disease-test,https://www.myglobalhealth.online/product-page/coeliac-disease-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,1|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/genetic-coeliac-disease-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/gut-microbiome-test,https://www.myglobalhealth.online/product-page/gut-microbiome-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,1|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/gut-microbiome-test,404,
2026-09-15,fashionclothingnews.com,https://fashionclothingnews.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-31,,DataForSEO via OpenSEO,domain_rank|spam_score,0|70,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,ryzuntech.com,https://ryzuntech.com/portfolio,https://www.myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-08-28,,DataForSEO via OpenSEO,domain_rank|spam_score,0|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,noopener|noreferrer
2026-09-15,ryzuntech.com,https://ryzuntech.com/services/social-media-marketing,https://www.myglobalhealth.online/,01myglobalhealth.onlineTelehealthMy Global Health,dofollow,live,2026-08-28,,DataForSEO via OpenSEO,domain_rank|spam_score,0|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,noopener|noreferrer
2026-09-15,ryzuntech.com,https://ryzuntech.com/,https://www.myglobalhealth.online/,04myglobalhealth.onlineTelehealthMy Global Health,dofollow,live,2026-08-28,,DataForSEO via OpenSEO,domain_rank|spam_score,0|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,noopener|noreferrer
2026-09-15,plurio.shop,https://plurio.shop/all/591/4.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-25,,DataForSEO via OpenSEO,domain_rank|spam_score,0|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,informacja.com,https://informacja.com/firmy/doctify-6a33c704861ad,https://www.myglobalhealth.online/home,https://www.myglobalhealth.online/home,dofollow,live,2026-08-08,,DataForSEO via OpenSEO,domain_rank|spam_score,0|0,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,www.five.co.in,https://www.five.co.in/domains/18678/94cdf23ad8d5038d49a3656361c4eb1c/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-08-01,,DataForSEO via OpenSEO,domain_rank|spam_score,0|30,,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,ycm.info,https://ycm.info/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-03-19,,DataForSEO via OpenSEO,domain_rank|spam_score,0|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,
2026-09-15,www.tunca.org,https://www.tunca.org/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-02-27,,DataForSEO via OpenSEO,domain_rank|spam_score,0|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,
2026-09-15,www.ycm.info,https://www.ycm.info/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-03-24,,DataForSEO via OpenSEO,domain_rank|spam_score,0|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page3.json,https://www.myglobalhealth.online/,200,
